30670:302,654,58,84,354,616,29,1102,101,138
30694:5671,741,22420,29000,13581,68489,57558,19943,94932,100536
30698:378
30701:302,4754,654,84,58,29,1102,354,616,866
30712:4880,361,1730,698,1164,76,2008,500,40,358
30721:28020,26483,53785,1745,5169,9753,6748,3967,888,6613
30738:1205,4444,11242,6172,5150,17798,7158,318,17995,5783
30739:13088,30779,73708,121179,35266,36219,13033,116928,118769,75886
30764:302,654,84,58,29,616,354,76,301,1102
30767:50908,8066,105750,109137,22128,53749,84238,60566,13908,110760
30825:302,17,58,29,616,84,1102,354,239,6
30840:33326,97216,27002,60434,6874,47631,107399,111868,112532,118276
30854:19030
30874:65379,105349,110827,120517,32871,110422,70342,83290,7334,41013
30876:17708,75852,22891,111317,116746,39935,66454,70072,85020,102389
30886:93908,39438,102624,88114,30754,30598,13355,68006,82641,94149
30887:113749,46242,2970,84249,31832,48106,14617,59625,4513,1521
30901:17,616,58,654,302,21944,650,542,10821,861
30902:18114,13203,40010,6614,11396,20911,4363,32352,10987,16911
30906:19489,30439,17145,9354,826
30921:24032,50463,85656,68947,49652,98736,39860,58835,38713,46178
30927:302,654,84,1102,58,29,8,616,354,301
30934:302,17,58,29,616,84,1102,354,650,138
30937:44323,75249,48431,3095,14966,57611,95431,12230,47123,83709
30958:47482,55820,56728,80300,81575,85483,105642,113428,114430,4783
30982:33504,69909,35355,52930,107384,83110,73535,82466,32864,50352
30984:114600,88637,16405
30989:47567
30990:1462,81,117,5663,70,226,138,103713,106347,109337
31000:47600
31001:17,564,84,654,302,1102,58,301,616,76
31004:52595,47616,8322,12508,24933,9674,16965,13077,6856,30815
31005:654,726,302,29,58,837,6,859,285,17
31010:47623
31016:8322,66557,24933,9674,110811,16965,23922,94353,13077,56595
31023:856,12937,63130,6226,18872,18215,72834,13134,10966,7024
31034:20523
31096:9313,1878,5956,12435,4508,18293,2631,3265,49476,44423
31105:5480,984,760,8860,262,168,2103,1528,463,4792
31113:13623
31118:1145
31130:13895,10451,7885,24632,20790,7188,16710,2946,373,14754
31151:34443,18942,7029,24012,25471,11931,95572,8683,5088,9789
31158:4308
31159:157,27070,3196,5111,27094,14793,10541,7160,2548,465
31175:6381
31225:14106,39596,42965,47258,53068,26444,10764,19288,9240,14508
31236:395
31239:7680
31267:32320,65286,46106,22501,3549,3642,53077,26325,55051,30252
31273:10923,120409,64949
31274:8725
31275:654,84,29,58,70,1102,616,301,866,138
31288:2848
31293:101,1804,58,616,53538,55215,100148,289,8948,122
31321:14237,37838,68282,13051,39089,79757,4810,33324,59340,30403
31345:32431,33361,86821,93335,98162,6237,943,11514,30638,114098
31348:
31352:10143
31355:10038
31356:610,2495,1346,21372,77728,82740,600,91401,72101,22916
31371:616,356,302,58,17,6353,654,2185,650,1001
31386:224,104454,50119,1245,17,650,62,654,302,3235
31405:39934
31445:
31462:14444,30196,21409,48210,8419,31342,28632,2406,16340,25740
31475:46671,302,654,84,58,29,354,1102,616,866
31497:3423,97902,780,2241,550,262,55363,3137,17071,8283
31499:83943,64955,12257,118150,27486,21931,33901,11732,2582,1730
31502:
31508:
31510:66646,95444,29327,53526,95692,98118,101917,24983,42547,11050
31541:15754,77310,66665,5662,60781,26764,80962,113774,38421,95421
31545:31670,1121,68787,69282,106297,68051,63166,59931,33447,7098
31551:224,51698,1245,24528,70097,53549,35589,31938,17,15521
31563:40922,49755,68300,81242,77538,113546,17007,25486,68854,3595
31578:65428,3360,55058,14237,66366,118201,33427,75446,34920,62402
31585:18850,83814,68624,86461,25669,34823,38736,84210,15971,89994
31597:47228,62870,16686,94594,80867,31748,70125,20706,80499,48932
31639:5663,81,1851,14013,3137,13785,76,3144,41129,35373
31644:44663,4498,698,6071,40,75586,4880,1730,8226,48501
31653:840,3196,27070,6754,10541,3370,14793,5111,33763,7160
31687:182,1245,17,650,302,654,29,58,616,736
31691:37332
31696:121654,52320,81079,104129,60576,44196,109485,63371,2021
31744:58,44155,302,654,17,591,861,29,650,162
31751:
31789:
31791:4308
31806:56198,65429,33160,14092,10819,62769,5120,29030,59585,60833
31822:10492
31890:67614,72590,107208,114078,76942,43532,85494,91515,105193,47936
31920:39829,32763,84922,102774,13081,57251,48764,69861,28638,508
31926:18239,6491,6127,785,73942,55357,103506,38744,17546,21799
31933:2265,6387,22856,2848,31633,40263,5363,22614,1149,15542
31937:49692,42470,32971,49436,66202,82145,90335,101343,35800,36847
31947:
31955:4032,119510,117704,115870,110988,110863,110819,110412,109062,107504
31958:26140
31985:74002
32010:20035,11980,54357,4576,100997,43431,62704,21204,24012,101511
32032:409,73972,82679,84800,32689,97035,107714,110643,111001,51620
32043:17,654,29,58,84,1102,616,650,354,138
32072:6614,18114,1734,27447,50380,71645,73285,84666,92836,102107
32076:52490
32104:50091
32105:302,654,84,58,29,650,616,1102,354,182
32110:17,564,302,650,654,616,58,736,361,866
32123:52705
32140:19392,30280,2764,1360,807,1099,931,12710,1402,26687
32145:
32161:1528,9417,10267,5480,19337,14754,463,11255,8860,6097
32165:56538,30056,36235,1784,8153,61019,38235,11973,56694,6559
32180:57282,66694,47623,80187,102720,116536,27714,63658,70462,117804
32185:44371,68182
32189:109369,111272,16431,113807,4993,41665,88124,1962,14737,79532
32191:77069,873,13512,1164,2121,1360,9926,22280,1402,47116
32205:1730,5097,3568,890,4743,18425,52680,38545,4880,80189
32215:5663,77295,119983,29563,81,78632,17487,48646,1425,67753
32242:83730,112365,46743,112171,29383,14672,5194,68333,24587,38116
32250:40152
32251:
32256:
32286:302,654,84,58,29,354,1102,616,866,301
32291:40755
32300:364,33811,59993,33905,40667,75041,14008,16289,24477,10597
32329:120357,66509,46609,21835,58804,33350,76381,341,90842,36579
32338:32010,6961,7000,40319,13895,30976,94131,3438,2275,115400
32355:866
32356:6127,785,32616,2292,686,103506,13737,73942,26885,80152
32364:4802,21019,31087,36551,42083,83536,26640,73591,24765,40995
32379:56879,98835,9725,24242,55207,13134,49162,84722,95849,76561
32409:76,736,616,17,698,8,40,650,58,302
32422:50737
32439:302,654,84,29,58,1102,866,361,138,736
32451:302,2618,13346,10012,654,650,6,58,616,395
32477:30733,8322,16965,19528,80803,112925,95744,56139,60427,9674
32493:4008,3563,1960,944,5602,3101,542,45,2655,58
32495:3131
32533:16340,86938,123024,48384,47041,27171,105667,116303,24517,6616
32546:669
32565:2942,85460,101609,2228,1825,49463,86818,91927,94557,97056
32571:51106,5407,422,2813,101033,7523,6393,9101,90009,7894
32580:2869,43973,51214,53097,74286,74947,81134,84774,111524,33112
32583:
32584:25641
32624:110752
32625:3423,7211,2241,71897,123176,22597,8667,780,8283,62392
32628:50607,13326,52246,56272,65048,70044,83869,86915,119051,46333
32641:26272,5452,45365,7201,18260,58432,54147,9669,59257,32652
32647:182,17,1245,650,302,654,616,58,236,45
32656:30724,120840,41706,48701,9770,11501,23934,36529,15193,5520
32667:3792
32675:921,54178,107702,56455,75860,64343,62290,111031,1899,81708
32684:12440,3160,28061,7222,32199,31019,11881,2424,7270,15370
32701:108635,16960
32707:3578
32715:23824,13895,46994,23102,25716,14600,68455,50442,43734,121591
32751:6840,37121,17396,14661,65145,4403,76,76494,30387,736
32773:18287,13051,69736,37838,68282,23832,39682,1546,56658,3847
32776:3514,74338,8694,28866,12993,10881,171,74994,93439,104749
32780:46704,21005,84669,95594,15287,2680,79575,44842,38798,56642
32817:27597,108744,33274,56361,63862,104353,27575,34687,9456,17381
32819:
32822:29003,3157
32823:6670,23435,112441,112213,46250,69159,88399,115622,51990,77997
32843:12329,54758,30431,83911,29004,62820,16568,20626,10664,63748
32871:89861,74382,75562,14832,11405,15364,20415,95833,32734,103471
32879:16485,77520,44795,62330,29243,74596,80722,58304,10512,82936
32893:984,661,5480,1400,168,2153,2642,801,2318,8860
32902:1055
32917:92818,34515,37574,54036,113471,15148,14741,25811,1166,11145
32919:302,17,616,58,654,29,285,76,6,224
32921:45975,805,80736,120518,11401,62840,39936,11281,100590,33223
32936:2729,115924,4263,45699,96319,87021,83195,78848,75262,71609
32953:
32955:1245,11209,34862,17,650,7411,24739,19320,302,418
32977:3847
32978:53216,115784,48602,65666,5077,8019,9426,15809,412,8216
32982:
32984:18190,27534,37653,27315,7821,59464,61554,79116,2989,37174
32986:12586
32994:16596
33005:76594,76357,93336,54763,61929,74280,11822,81722,90254,33358
33043:17,654,29,58,84,91253,1102,616,354,650
33045:32832,34413,38335,52518,61995,107706,14027,68836,76400,94521
33108:91493,11933,73305,168,1528,1326,2318,2685,1460,984
33135:49736,22028,49937,71954,28773,90833,8498,13634,31171,4261
33136:8677,17,2369,302,77460,654,58,616,29,84
33149:48,899,6450,17,302,4420,84,29,354,58
33151:33504,69909,35355,52930,107384,83110,73535,82466,32864,50352
33181:226,986,2204,3423,1888,302,17,102302,654,8283
33201:40
33206:168
33207:14113
33225:441,1875,42017,1340,710,26848,564,3618,10536,1065
33232:11803,98968,116092,28536,26751,35714,93380,104065,16046,18728
33258:9537
33261:3039
33268:4112,52770
33316:302,654,84,58,29,354,1102,616,866,301
33346:2030,447,3632,55545,67753,8814,1171,41679,10859,24477
33352:48,1187,6450,899,4420,1119,6945,14370,2935,25921
33355:49458,66922,17590,21822,28879,46905,17427,81697,87709,88477
33364:1165,9572,6210,7779,1985,2955,13657,39826,20371,14960
33373:1606,12776,4364,17,7334,3448,2966,736,84,119
33374:96177,54167,33055,63121,92196,2345,25,429
33406:30317,66687,75136,81303,107438,14118,30539,7684,15371,8218
33409:1201,39828,17342,65522,108822,121824,48966,103225,78820,29457
33421:37012,58120,105394,39526,18491,753,94677,7622,14259,28635
33432:84,518,17,1102,302,616,5998,58,654,101
33443:19104,73151,82422,117598,27034,51911,52187,32827,53271,94376
33453:63384,87670,16034
33454:11637,1608,61444,36630,70038,104976,13277,6435,49115,76647
33491:37827,59838,5383,107987,15191,13677,399,16258,19087,12683
33525:103073,113255,122516,54949,34208,94421,46436,94872,86845,53330
33527:
33528:51952,121326,61023,86505,49336,18606,91343,16339,37426,58360
33539:119139,35320,74430,13065,8893,33985,2030,95,2108,8115
33541:2153,760,4103,5480,13194,10267,41506,49882,106214,6097
33547:669
33554:
33557:19350,86058,86808,99983,8619,119751,103630,82807,100407,17160
33561:22018,103264,73498,80357,83430,28594,83913,6381,98307,108387
33582:2898,103141,30598
33590:224,182,5970,14642,112723,90880,44395,47185,52667,54166
33614:62429,65542,26825,74264,39589,109495,77670,41073,80999,96525
33615:9093,518,14636,84,20931,4613,939,4300,17,50946
33616:41065,7372,45824,71201,27974,61651,27648,18939,19275,3852
33621:53672,4117
33652:
33701:60741,73938,115008,28839,84235,19955,72059,98534,102315,111853
33702:1604,39963,13893,7941,76384,16330,38422,105302,75664,57419
33707:68278,2379,3423,39336,2967,18877,630,2204,14999,14705
33721:13677,399,19087,38470,17186,7062,1696,10648,1400,5538
33722:6186,119487,116326,8133,37061,84200,55973,75097,25014,75592
33737:224,17,1245,616,302,58,654,650,62,289
33752:200
33783:4763,69558,73076,17640,76477,77194,78564,107315,102666,25916
33787:7211,2241,3423,22597,16217,140,2379,3819,16680,13544
33789:8199
33807:4792,1400,574,463,2642,7994,168,5488,1740,8733
33808:2614,3992,9996,27731,8713,29288,76954,7844,38231,53892
33809:30781,7986,71640,92873,3318,23945,68556,342,53455,36057
33837:12722
33841:36208
33844:8583,698,1730,564,19651,2139,5363,76,2509,1460
33859:25552
33866:76
33868:57825,116416,16376,52139,3918,2200
33869:19708,76114,94067,107878,53064,28533,6002,50020,26523,70575
33874:787,83863,100078,32917,44024,48803,61696,65548,717,39545
33884:4889,533,9054,14268,44227,6224,13594,4656,8530,8640
33910:82400,96605,113663,24894,55749,39802,55330,42785,69735,19789
33921:224
33988:1803
33998:15716,73956,60144,55580,14721,10382,53377,62244,11803,19978
34022:7680
34027:65648,15207,91690,36541,225,26360,59746,69148,116263,59447
34041:112666,39463,23951,84698,22416,30570,52923,27910,96913,40886
34048:5468,33217,84004,34675,27819,37389,68175,35908,34003,104249
34054:331
34068:875,1187,48,6945,899,14370,25921,1389,14684,1057
34092:56697,1489,54479,27165,83353,10775,37146,48337,104766,89028
34093:70386,93840,99539,110719,114230,114619,118522,58048,69957,24491
34105:1754,77581,805,92129,83173,11401,120518,80736,62840,28511
34106:9354,8454,64,76605,25114,29453,27291,14508,43783,62451
34119:22674
34124:302,17,47608,4611,59361,58,29,7003,84,40289
34148:7911,17,20258,736,18779,54901,616,302,650,58
34172:47321,56244,3911,20408,50818,68631,110105,123316,2283,50572
34174:61092,79841,19281,12463,22920,19369,31925,17373,11024,13373
34179:80861,22766,45660,60686,64384,3190,1451,285
34188:84,58,1102,616,138,866,650,736,361,8
34227:40274,51994,122843,6363,32008,49895,51361,80584,47435,69799
34292:77826,42105,28088,9679,650,2674,19643,616,17,356
34293:9265
34304:4268,774,32,15,27843,66415,74054,85994,101272,111549
34309:7941,37503,13893,5851,39963,16330,98818,83595,76384,78787
34318:3150
34335:
34341:5697,21541,53086,62180,71303,73646,7030,16309,103941,103454
34347:50090,60217,16299
34350:59062,6412,122550,120331,119033,118968,118553,118429,117001,116924
34378:1158,68750,6145,953
34398:18059,83265,115980,25510,25306,42438,90254,68448,6690,38658
34403:18994,16745,35426,19406,37164,103141,53577,2898,93908,102624
34421:302,654,84,1512,58,29,354,1102,616,866
34433:1528,168,8860,9417,463,14858,719,984,5480,661
34468:3516,81,56558,85548,42137,69412,28402,2241,88739,229
34470:698,76,138,17,190,654,2512,302,29,564
34492:564,1069,17,698,302,650,616,40,654,58
34498:88604,23843,61502,67281,74717,102947,25321,67603,78084,70088
34499:12617,805,5726,22801,28166,99359,43848,33223,18892,4979
34511:12617,99359,43848,78826,103476,119398,60064,61336,69560,20534
34512:168,2642,8860,1400,10267,2318,661,5480,135,7711
34523:3176
34527:42354,3374,3423,1749,7211,780,3137,25569,5767,11839
34529:302,654,58,84,29,1102,8,354,650,301
34541:931,4156,710,11268,6328,26571,4755,1527,1352,371
34552:924,26722,84159,32279,106746,117949,2549,31496,25818,35264
34553:3389,48,1187,899,875,4299,2162,1195,12133,1119
34579:17234,106748,114939,101798,104250,7694,61189,18996,24534,11015
34594:8168,46937,61100,61348,73175,112114,69755,7527,20213,24261
34603:1913,6387,56363,22856,14588,31633,1149,4738,5363,8818
34628:43199,116857,116411,58050,96519,70242,107640,64481,65936,48643
34632:41751,109903,56665,21117,20830,19148,79030,34634,2665,19912
34681:98703,116968,75264,34904,47616,78759,85388,105056,50871,99466
34697:40543,18907,55410,112852,54697,63540,84930,39637,86035,98022
34698:2268,1951,353,60347,29097,72442,16514,4487,75970,2527
34702:112800,72974,108482,115224,25570,48095,70982,78669,92835,96882
34703:669
34709:6117,4146,8783,2354,6901,4093,16658,2528,8129,12093
34710:26876,73164,13457,107771,39584,35313,53311,10045,8447,65753
34717:
34740:302,654,616,29,84,1102,354,289,650,301
34741:50023
34742:18962,120981,118559,90635,97478,100971,49960,117666,89583,56735
34753:75114,41620,8557,85017,86391,6049,50681,92079,46761,1815
34794:75115,61636,40853,4245,33995,36171,85140,95032,15025,71576
34820:6491,785,18239,6127,32616,11671,21970,26885,500,78050
34833:717,1871,1558,17,675,116,236,3088,966,780
34837:826
34839:49244,80641,17494,52854,70265,66125,22351,91227,2153,6097
34868:2059
34885:11448,69304,11928,3506,26422,65426,95079,108503,25684,41330
34895:96
34896:102308,9043,62976,4744,92483,24381,10163,13151,51824,97862
34901:12165,16669,7418,79364,70970,35236,15215,29543,1784,7980
34906:37048
34917:66419
34936:90412,112434,34251
34973:80492,94458,14597,545,2290,7000,39436,23950,14034,6468
34974:654,17,29,616,84,650,1102,6,354,138
34976:5582
34978:47099,88144,51288,34020,53873,21578,13717,9434,12908,6284
35005:7334,7622,14259,12861,5512,19152,9594,59708,60962,8427
35021:20570,25340,40264,49628,49836,60703,78813,93597,102735,110360
35026:4953
35086:60900,63964,31225
35087:302,17,654,616,29,76,1102,84,8,394
35092:15184,37265,23467,16166,36088,34554,47693,36715,28308,10838
35127:
35150:654,616,17,302,58,101,15,29,61,289
35151:289,650,58,17,616,302,654,554,8,518
35166:37773,39668,29532,44004,17865,69113,99712,10519,30977,47327
35167:9497,13894,2048,1526,61710,4600,26510,7833,48480,39244
35176:3423,13544,2379,81,1749,2241,3718,22597,4194,6623
35211:46547,49796,64535,69907,75903,38284,27127,106391,85202,6905
35212:85445,59900,37528,41687,4475,10438,5536,24538,88930,37539
35214:33223,4979,22801,28166,10543,39619,18892,15475,23098,13133
35229:7680
35231:7211,8283,2379,140,2241,2204,3374,1749,16680,1888
35241:10536,18783,35726,35943,62809,86716,96799,26660,48987,55550
35244:20710,108487,26380,3750,114983,29701,6801,104383,109240,119901
35251:547,2875,4058,5001,21346,56569,96471,57301,93004,31035
35255:2848
35274:12022
35275:1352,1527,189,10041,3107,4825,3172,2880,4459,62536
35289:7859
35296:616
35297:11800,56113,51035,64628,82549,12791,72766,13504,17519,12115
35311:13046,35382,8364,41878,25751,113723,44578,19507,8960,36848
35332:616,409,1614,564,17,58,736,542,861,654
35348:361,17,58,302,654,29,861,84,354,650
35365:84,302,654,1102,58,616,29,354,301,736
35380:302,17,58,29,84,1102,354,861,650,736
35429:
35448:11556,18531,99697,7002,116831,27483,55590,21812,62245,88666
35456:206,24775,4937,70853,87915,9069,34814,58995,88719,46776
35495:21930,25303,27149,28393,32605,33764,39940,34678,2059,2151
35510:3372,7021,5522,8211,10492,30472,8321,11563,17567,3672
35518:12471,780,3423,16680,15139,7211,81,81253,38909,2700
35525:70,81,17,986,76,1462,138,354,1884,654
35558:8322,13077,51232,4409,24933,16035,31597,23923,34877,37112
35572:58,17,302,29,654,596,616,62,6,239
35574:58289,117771,15995,4719,46592,62863,8694,28490,377,10560
35576:866
35582:3378,10178,32261,216,40483,7649,64973,186,40356,22713
35593:83310,83714,91502,27908,111165,51893,64306,74644,16121,83354
35623:875,48,1187,899,6450,3389,1119,4420,4299,6945
35676:1397,2510,9054,4889,4656,28530,60044,5975,6311,306
35688:654,302,29,726,58,17,6,3,616,395
35690:866
35691:866
35730:65972,118117
35746:22572
35757:37196,27152,12052,112445,92895,52552,106021,108070,32130,5471
35771:18645,1679,78240,95487,104549,17584,16882,117913,123051,79315
35788:16804
35806:101,58,17,554,654,302,616,518,4669,138
35820:
35826:495,29,302,1553,654,1476,837,58,4502,273
35850:52,24447,50896,106471,28625,51712,13099,32188,459,5018
35859:8384
35893:709
35900:944,112043,115078,17125,86344,106265,20890,43798,24066,20176
35901:239
35932:110918,14992,240,10446,31548,63774,119335,121848,11807,36526
35941:302,654,84,354,29,138,58,226,866,1102
35969:2153,6097,877,19112,9417,14754,43306,5480,5557,53440
35970:24880,119725,53261
35982:2204,2379,1749,3718,3423,1888,3819,140,13544,81
35989:58853,11973,1002,2548
35990:48724,25365,69899,46606,114114,118607,24660,27732,18996,82590
35999:25481,23964,37575,8275,96472,40840,11270,8446,41385,11626
36064:669
36123:11310,48933,18966,7680,31378,15639,25337,31246,5353,54497
36135:17,564,302,650,5722,654,61078,58,616,7237
36176:3137
36179:7523,56935,66457,84898,113687,114986,122495,39537,88161,8034
36185:23950,50546,116573,3850,95712,98780,39436,14467,24896,51063
36193:3157
36196:61716,1211,14206,105081,51405,100422,4729,14624,71974,20967
36210:59826
36216:44922,97264,108843,1834,2579,297,7132,18200,2275,1326
36221:963
36225:30317
36242:226
36258:7851,49393,73022,93665,13398,74592,123279,17542,5472,21480
36261:224
36268:26628,33833,53668,13411,87601,70521,103949,4012,1592,67165
36313:616,58,162,654,302,6,861,29,6541,2626
36315:59623,8001,23599,10273,17674,48361,75402,98501,111538,26093
36319:16465,1256,101069,33762,32665,441,14581,4989,6315,8705
36330:79717,81155,43827,44340,51678,83106,59042,40054,15258,15193
36342:27883,17087,69114,65352,67507,78791,100570,113459,37358,120790
36355:1919,105524,18476,27027,9341,5215,41954,43152,87928,123155
36358:88737,19141,12332,87731,7775,349,6851,94211,98662,83059
36375:
36385:60059,28416,29335,40825,56693,2169
36393:60311
36418:68687
36419:3423,780,2241,3137,262,5767,986,1884,226,500
36420:14129,67547,41420,75113,20409,7788,27507,37343,3546,51364
36468:302,654,17,58,84,3234,1102,354,239,285
36470:2265,6387,22856,2848,31633,40263,5363,22614,1149,15542
36471:3902,5550,3348,7153,27213,10617,22851,24098,347,2111
36488:32955,48899,82536,85169,103489,106001,113484,11169,31914,38653
36499:1913,6387,22856,2848,40263,22614,31633,361,5363,1149
36508:22218,6353,6546,17692,94847,87043,109195,11326,82899,119850
36561:10595,38800,45674,46869,47347,55309,60477,99221,67120,70117
36563:70705,73793,10016,88561,54534,54976,3167,22365,82165,41749
36564:57656,65505,77296,29174,61052,3756,2379,4854,986,1498
36585:6097,2337,2153,9800,1528,297,1326,5738,2275,168
36595:58,17,302,654,861,591,8,650,84,736
36607:49230,115462,21015,60026,83166,95123,83349,19561,9054,2021
36620:10041,1352,189,1527,3107,2880,8848,5624,3172,4825
36642:53765,85260,96850,118327,26177,99621,6982,8734,51091,10601
36656:13306
36689:
36696:16965,60427,56139,106901,113932,45886,20520,17841,71538,14915
36708:19132,70506,11092,22190,1280,28190,38640,109897,68048,19890
36723:59582,105630,89362,64244,68826,8611,43037,40273,20618,97476
36727:94793,64290,41715,12406,46406,22738,5433,4272,30095,2301
36730:225,7067,696,13832,162,409,238,17,616,861
36790:
36797:40830,51315,53586,73575,1965,1287,1451,65,1382,2200
36902:7320,2757,67764,40,5550,27965,114107,120024,2139,21789
36948:14832,75562,12886,15364,20884,20415,95833,103471,119851,32734
36960:17,65,616,302,654,245,1410,8,542,58
36961:1133
36966:23314,90241,61809,39888
36979:36370
37050:87085,97770,31882,39299,40022,56699,7137,7751,22791,29550
37053:91027,112973,102234,19823,6225,101157,5880,88867,19528,45886
37054:
37058:866,17,70,1397,302,4889,354,603,9054,654
37078:14557,3939,102254,71347,30764,613,2525,39518,104596,1498
37088:3374,1749,16404,7211,81,13076,3498,3423,3137,31528
37143:17
37160:189,10041,3107,7880,1527,5624,12990,10687,6434,1712
37165:518,84,2656,1762,1102,17,9077,302,6157,616
37175:58,654,302,616,29,17,861,1866,322,568
37177:11576
37178:24948,108998,103858
37212:1604,13893,39963,5851,37503,83595,78787,79127,64389,52477
37222:510,32366,14108,8151,44790,8579,162,57240,120377,50990
37240:62487,76735
37255:
37266:2399
37272:225
37291:157,27070,3196,197,2548,10541,5111,14793,13995,8069
37308:
37313:
37342:62795,70220,239,654,58,29,322,3,616,302
37358:11579,34565,117457,69962,49711,53702,83182,20052,23111,2796
37380:47228,31748,94594,80867,70125,20706,80499,48932,64213
37389:168,984,661,463,2642,8860,760,1400,7235,9874
37398:75297,118152,24010,49277,92359,107255,117732,36535,75582,89880
37399:1460,98431,297,113879,29623,58888,95077,18102,11824,23359
37404:866,17,13523,302,654,354,254,29,76,58
37443:14444,26504,59036,118704,7006,95402,1589,1770,8263,21072
37446:63048
37480:30357,9794,56965,54703,98661,37898,51124,22476,26414,56600
37501:24481,64030,40197,500,226,70
37515:302,654,84,58,29,354,1102,616,866,301
37516:58,17,302,654,861,591,8,650,84,736
37521:
37523:9599,32448,2059,2967,54942,66861,69306,73966,85317,85404
37530:48239,49133,67167,88148,108419,24161,9293,18251,41668,25725
37570:
37585:385
37588:415
37606:2142,33882,39395,70923,15642,1524,64614,103752,98258,63084
37666:
37676:68498,415,19621,122379,91460,22046,119109,18536,2178,58740
37692:3088
37701:302,654,17,354,58,84,1102,301,138,616
37708:
37731:24530,103066,4566,16996,66946,90835,111499,12264,22825,47219
37735:3372,7021,5522,8211,10492,30472,8321,11563,17567,3672
37753:10692,4146,8783,26915,4110,684,2528,2857,1651,5357
37767:16964
37790:24920
37816:2778,23470,25253,61242,58460,30317,31223,840,63960,23800
37849:
37876:80222
37878:30
37910:
37911:65508,7229,30664,2779,74949,2420,60057,45211,3652,87481
37912:
37918:
37924:65669
37934:302,654,84,58,354,1102,29,616,736,866
37971:55895,63014,86531,19886,28994,24728,35646,79666,42725,7501
37987:44156,41991,24335,4156,21285,17071,22597,550,3718,1749
37988:52200,86479,105164,39277,91352,10662,52056,3068,60464,104526
37989:1397,4889,9054,14268,2510,5975,6311,603,13341,4656
38028:13166
38029:53440,5405,14754,168
38037:51343
38057:36993,38886,49394,13260,92526,102827,106229,117936,28219,4569
38073:1977,61449,85040,112621,116944,63011,86701,8638,13508,23270
38080:107890,21244,68021,885,71006,72827,6184,16821,25230,65023
38088:168,984,661,463,7235,2642,2318,1400,760,2153
38108:1102,17,8,302,354,654,518,138,29,736
38168:7484,9612,45719,47785,81228,7225,12254,14798,4877,84865
38216:11623
38244:25540,72301,36075,99039,37421,77446,11367,81422,96953,45295
38281:88055,98079,105051,29775,123188,2950,72372,88691,106711,40026
38362:17,84,654,302,301,29,1102,736,138,616
38367:120841,105023,8183,91916,94280,24136,65562,13060,25523,10869
38376:908,899,17,48,84,2950,2162,1825,931,1187
38391:
38431:302,17,58,29,84,354,616,1102,138,866
38445:43508
38451:71312,31633,21913,24037,2282,64737,7403,59579,26170,22507
38466:96
38480:500
38546:2369,17,302,58,2644,616,654,84,8,29
38557:44922,59847,97264,108843,1834,4372,13104,21166,24401,25530
38578:30895,42888,9180,14560,22686,1681,5581,786,25080,109
38616:35186,109914,62860,25055,122095,4086,42309,66761,71921,73466
38645:25317,10154,9857,10438,1556,3672,17567,4475,10316,5398
38648:20938,5232,30412,30948,16710,60328,36862,105389,747,5195
38661:6503
38679:21163
38684:866
38685:1119
38686:46663,33947,62950,7115,93694,41679,9930,53358,9414,66697
38691:41217,19606,16064,36911,15141,7210,952,470,32435,36648
38704:23340,32775,86955,115011,27641,56449,5491,80495,49675,46870
38715:
38736:17426
38739:9289
38766:3177
38778:924,31496,43124,2547,2123,85053,89308,91739,101190,52022
38786:46013,118,18052,58978,60363,69087,19934,21878,73275,76181
38813:
38868:654,17,58,84,1102,616,354,650,6,866
38870:394,650,3231,616,6353,302,238,17,398,62
38878:749,97,1871,17,1089,302,224,182,70,236
38888:66812,86808,99983,86058,82807,17160,100407,118749,89371,21426
38897:
38945:26381
38967:19029,5611,44935,22848,94354,9782,20037,7614,48582,76460
38983:
39003:27407
39005:
39021:45551,68950,20491,39005,108753,112014,80335,60169,73033
39043:60566,50908,101733,25997,69738,34482,89987,112630,44872,23452
39049:9210
39050:80417,87462,60597,87561,100072,58845,39375,16325,94426,104234
39052:925
39074:1847
39083:28852,36556,3155,8308,43077,30108,26038,73981,76581,85540
39084:2379,3423,1749,17071,1888,7211,2967,81,13544,16680
39092:10451,7024,66892,1446,5552,23824,22105,11973,57889,68455
39105:6751
39158:1002,97325,106428,79923,1784,4696,16036,710,13895,9535
39159:11477,109809,25308,69007,15746,9932,176
39163:3847
39188:361,17,302,354,654,29,84,76,254,1102
39232:18105
39237:224,17,650,1245,58,616,1360,2228,101,327
39291:14444
39295:866,17,76,254,698,1730,354,4880,500,358
39296:6606
39308:88385,91825,93726,45717,51298,12549,33970,79279,46491,73700
39379:68271,95255,11914,119334,121774,115628,69367,72028,36627,106539
39391:65137,14474,17561,9349,49317,121750,6592,29052,61,51238
39393:4032,14026,104518,7003,696,103152,116070,27856,39,90810
39394:
39429:
39430:38199,74353,87411,91157,100079,102463,107707,23218,29690,36853
39432:47267,76957,47452,68426
39458:3423,780,2241,3137,262,5767,986,1884,226,500
39469:15560,1986,13568,44628,49842,2377,40848,25105,3659,78389
39515:441,1145,4513,8928,10647,1340,1256,48996,371,4547
39518:8322,24933,9674,16965,13077,6856,30815,48823,38522,51232
39528:102004
39555:8705,441,14538,5083,5574,371,38225,6315,16506,24564
39556:302,654,17,58,354,84,1102,285,616,866
39567:3645
39580:146,2579,17,654,302,3632,84,58,301,568
39592:23398,1122,1406,33683,33720,13878,9448,52070,16433,65938
